Incident ID,Incident Date,Incident Month,Incident Year,State,City Or County,Direction,COORDINATES,Latitude and Longitude,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,FIPS,State_abbrev,Population per State,Shootings Per State,Shootings per 100k Citizens
2097481,2021-08-22T00:00:00Z,8,2021,ILLINOIS,CARBONDALE,"Carbondale, Illinois, USA","[{""place_id"":294521904,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":125869,""lat"":""37.7274692"",""lon"":""-89.216655"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5138065149819212,""addresstype"":""town"",""name"":""Carbondale"",""display_name"":""Carbondale, Jackson County, Illinois, 62901, United States"",""boundingbox"":[""37.6799860"",""37.7677030"",""-89.2771750"",""-89.1486240""]}]","37.7274692,-89.216655",501 W Cherry St,1,3,0,0,1,17000,IL,12812508,303,2.3648765721746283
2615978,2023-06-04T00:00:00Z,6,2023,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",4800 block of W Iowa St,1,6,0,0,0,17000,IL,12812508,303,2.3648765721746283
2085401,2021-08-08T00:00:00Z,8,2021,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",8300 block of S Halsted St,1,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
2097075,2021-08-22T00:00:00Z,8,2021,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",3400 block of W Lake St,1,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
2098246,2021-08-23T00:00:00Z,8,2021,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",W Wilson Ave and N Sheridan Rd,0,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
2168989,2021-11-17T00:00:00Z,11,2021,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",1240 W Randolph St,0,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
1688917,2020-05-26T00:00:00Z,5,2020,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",W Washington Blvd and N Hamlin Blvd,2,2,0,0,0,17000,IL,12812508,303,2.3648765721746283
2595583,2023-05-11T00:00:00Z,5,2023,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",600 block of W 61st Pl,2,3,0,0,0,17000,IL,12812508,303,2.3648765721746283
1711487,2020-06-21T00:00:00Z,6,2020,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",2600 block of W Potomac Ave,1,3,0,0,0,17000,IL,12812508,303,2.3648765721746283
2553878,2023-03-25T00:00:00Z,3,2023,ILLINOIS,MACOMB,"Macomb, Illinois, USA",,,533 N Johnson St,1,10,0,0,2,17000,IL,12812508,303,2.3648765721746283
2154422,2021-10-30T00:00:00Z,10,2021,ILLINOIS,DECATUR,"Decatur, Illinois, USA","[{""place_id"":294547887,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":126934,""lat"":""39.8454163"",""lon"":""-88.9524151"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.527102914944399,""addresstype"":""town"",""name"":""Decatur"",""display_name"":""Decatur, Macon County, Illinois, United States"",""boundingbox"":[""39.7867965"",""39.9249642"",""-89.0323691"",""-88.8032028""]}]","39.8454163,-88.9524151",1100 block of N Union St,0,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
2155329,2021-10-31T00:00:00Z,10,2021,ILLINOIS,JOLIET,"Joliet, Illinois, USA","[{""place_id"":325489115,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":124820,""lat"":""41.5263603"",""lon"":""-88.0840212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.579392378058217,""addresstype"":""city"",""name"":""Joliet"",""display_name"":""Joliet, Will County, Illinois, United States"",""boundingbox"":[""41.4304041"",""41.5947923"",""-88.3621969"",""-87.9903608""]}]","41.5263603,-88.0840212",1018 E Jackson St,3,11,0,0,4,17000,IL,12812508,303,2.3648765721746283
2155428,2021-10-31T00:00:00Z,10,2021,ILLINOIS,FLOSSMOOR,"Flossmoor, Illinois, USA","[{""place_id"":324694771,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":126571,""lat"":""41.5428123"",""lon"":""-87.6847684"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4666480877642423,""addresstype"":""village"",""name"":""Flossmoor"",""display_name"":""Flossmoor, Rich Township, Cook County, Illinois, 60422, United States"",""boundingbox"":[""41.5278380"",""41.5517370"",""-87.7134690"",""-87.6550420""]}]","41.5428123,-87.6847684",3800 block of Ballantrae Way,1,3,0,0,0,17000,IL,12812508,303,2.3648765721746283
2549452,2023-03-18T00:00:00Z,3,2023,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",2425 E 72nd St,0,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
1712386,2020-06-22T00:00:00Z,6,2020,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",5200 block of S Lowe Ave,0,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
1712408,2020-06-22T00:00:00Z,6,2020,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",200 S Central Park Blvd,0,5,0,0,0,17000,IL,12812508,303,2.3648765721746283
1786920,2020-09-06T00:00:00Z,9,2020,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",S Kingston Ave and E 77th St,0,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
1714504,2020-06-23T00:00:00Z,6,2020,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",9100 block of South Ellis Ave,0,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
2539582,2023-03-05T00:00:00Z,3,2023,ILLINOIS,BOLINGBROOK,"Bolingbrook, Illinois, USA",,,123 Lee Lane,3,1,0,0,1,17000,IL,12812508,303,2.3648765721746283
1718463,2020-06-27T00:00:00Z,6,2020,ILLINOIS,PEORIA,"Peoria, Illinois, USA",,,1400 block of SW Jefferson St,0,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
2670331,2023-08-02T00:00:00Z,8,2023,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",1249 W 81st St,1,3,0,0,0,17000,IL,12812508,303,2.3648765721746283
1718966,2020-06-27T00:00:00Z,6,2020,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",3100 block of S Rhodes Ave,2,2,0,0,0,17000,IL,12812508,303,2.3648765721746283
2611214,2023-05-29T00:00:00Z,5,2023,ILLINOIS,PEORIA,"Peoria, Illinois, USA",,,,0,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
1779718,2020-08-30T00:00:00Z,8,2020,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",11601 S Western Ave,1,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
1792650,2020-09-12T00:00:00Z,9,2020,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",100 block of N Pine Ave,2,3,0,1,0,17000,IL,12812508,303,2.3648765721746283
1778571,2020-08-29T00:00:00Z,8,2020,ILLINOIS,ROCK ISLAND,"Rock Island, Illinois, USA",,,1800 2nd Ave,1,5,0,0,1,17000,IL,12812508,303,2.3648765721746283
2172018,2021-11-20T00:00:00Z,11,2021,ILLINOIS,BERWYN,"Berwyn, Illinois, USA","[{""place_id"":324741671,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":123130,""lat"":""41.8505874"",""lon"":""-87.7936685"",""class"":""boundary"",""type"":""administrative"",""place_rank"":14,""importance"":0.5016352619290105,""addresstype"":""city"",""name"":""Berwyn"",""display_name"":""Berwyn, Cook County, Illinois, 60402, United States"",""boundingbox"":[""41.8211530"",""41.8653966"",""-87.8042199"",""-87.7777800""]}]","41.8505874,-87.7936685",6802 W 26th St,0,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
1725081,2020-07-04T00:00:00Z,7,2020,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",6100 block of S Carpenter St,4,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
2529381,2023-02-19T00:00:00Z,2,2023,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",I-57 and W 111th St,3,3,0,0,1,17000,IL,12812508,303,2.3648765721746283
1794086,2020-09-13T00:00:00Z,9,2020,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",6100 block of S Throop St,1,3,0,0,0,17000,IL,12812508,303,2.3648765721746283
1732229,2020-07-12T00:00:00Z,7,2020,ILLINOIS,CHICAGO,"Chicago, Illinois, USA","[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]","41.8755616,-87.6244212",1100 block of N Lawndale Ave,1,4,0,0,0,17000,IL,12812508,303,2.3648765721746283
