"Incident ID","Incident Date",State,"City Or County",Address,"Business/Location Name","Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2526690,"February 15, 2023",Virginia,Gloucester,"6680 Short Ln","Gloucester High School",0,0,0,0,1,N/A
2580632,"February 15, 2023",Michigan,"Grand Rapids (Walker)","4463 Leonard St NW","W Michigan Academy of Environmental Science",0,0,0,0,2,N/A
2525801,"February 14, 2023",Utah,"Salt Lake City (Murray)","5440 State St","Murray High School",0,0,0,0,3,N/A
2525617,"February 14, 2023","North Carolina","Rocky Mount","720 N Fairview Rd","Fairview Elementary",0,0,0,0,0,N/A
2525527,"February 14, 2023",Texas,"San Antonio","1400 Jackson Keller Rd","Legacy of Educational Excellence High School",0,0,0,0,1,N/A
2525382,"February 14, 2023",Pennsylvania,Pittsburgh,"1101 N Murtland St","Westinghouse Academy",0,4,0,0,2,N/A
2526099,"February 14, 2023",Florida,"Fort Myers","14020 Plantation Rd","South Fort Myers High School",0,0,0,0,1,N/A
2526066,"February 14, 2023",Georgia,Decatur,"2215 Miller Rd","Miller Grove Middle School",0,0,0,0,1,N/A
2528189,"February 14, 2023",Indiana,"Fort Wayne","3601 Calhoun St","South Side High School",0,0,0,0,1,N/A
2526660,"February 14, 2023","South Carolina",Conway,"6555 Hwy 134","Pee Dee Elementary",0,0,0,0,0,N/A
2525632,"February 14, 2023","North Carolina",Wendell,"3409 NC-97","Wendell Middle School",0,0,0,0,0,N/A
2527114,"February 13, 2023","North Carolina",Raleigh,"5307 Six Forks Rd","Green Elementary School",0,0,0,0,1,N/A
2532391,"February 13, 2023",Georgia,Athens,"350 S Milledge Ave","Clarke Central High School",0,0,0,0,1,N/A
2760283,"February 13, 2023",Louisiana,Thibodaux,"102 Ellendale Dr","Nicholls State University / Vernon F. Galliano Dining Hall",0,0,0,0,1,N/A
2525430,"February 13, 2023",Oklahoma,Lawton,"5611 NW Allan-A-Dale Ln","Hugh Bish Elementary",0,0,0,0,0,N/A
2525173,"February 13, 2023",Colorado,Golden,"19th St and Elm St","Colorado School of Mines",0,0,0,0,1,N/A
2525134,"February 13, 2023",Florida,Pensacola,"820 Massachusetts Ave","Montclair Elementary School",0,0,0,0,0,N/A
2525037,"February 13, 2023","New York","New York (Manhattan)","16 Clarkson St","High School M560",0,0,0,0,0,N/A
2524577,"February 13, 2023",Michigan,"East Lansing","509 E Circle Dr","Michigan State University/Berkey Hall",3,5,1,0,0,N/A
2524581,"February 13, 2023","New York",Rochester,"164 Alexander St","James Monroe High School",0,0,0,0,1,N/A
2524633,"February 13, 2023",Texas,Dalhart,"2100 Spirit Trl","Dalhart High School",1,0,0,0,0,N/A
2523958,"February 12, 2023","North Carolina",Salisbury,"211 N Park Dr","Catawba College - Woodson Hall",0,0,0,0,0,N/A
2523405,"February 10, 2023",Ohio,Cincinnati,"200 Viking Wy","Princeton Community Middle School",0,0,0,0,1,N/A
2522622,"February 10, 2023",Tennessee,"La Vergne","382 Stones River Rd","La Vergne Middle School",0,0,0,0,1,N/A
2524381,"February 10, 2023",Georgia,Columbus,"2901 College Dr","Hardaway High School",0,0,0,0,1,N/A
2523161,"February 10, 2023",Indiana,"Columbia City","1600 IN-9","Columbia City High School",0,0,0,0,0,N/A
2523619,"February 10, 2023","North Carolina",Franklin,"100 Panther Dr","Franklin High School",0,0,0,0,0,N/A
2523058,"February 10, 2023",California,"San Diego","5353 Airway Rd","San Ysidro High School",0,0,0,0,1,N/A
2522141,"February 9, 2023",Arkansas,"Fort Smith","2201 N 50th St","Kimmons Middle School",0,0,0,0,0,N/A
2521973,"February 9, 2023",Alabama,Prattville,"1315 Upper Kingston Rd","Prattville High School",0,0,0,0,1,N/A
2526042,"February 9, 2023",Pennsylvania,Norristown,"1 E Oak St","Joseph K. Gotwals Elementary School",0,0,0,0,0,N/A
2520705,"February 8, 2023",Maryland,Lanham,"9880 Good Luck Rd","DuVal High School",0,0,0,0,1,N/A
2520916,"February 8, 2023",Texas,"Rio Grande City","5726 Farm to Market Rd 755","Rio Grande City High School",0,0,0,0,2,N/A
2538306,"February 8, 2023",Minnesota,Minneapolis,"1500 James Ave N","North Community High School",0,0,0,0,1,N/A
2521277,"February 8, 2023",Alabama,Brookwood,"12250 George Richmond Pkwy","Brookwood High School",0,0,0,0,0,N/A
2520180,"February 7, 2023",Virginia,Chesterfield,"10301 Courthouse Rd","Lloyd C. Bird High School",0,0,0,0,1,N/A
2520243,"February 7, 2023","North Carolina","Saint Pauls","648 N Old Stage Rd","St. Pauls High School",0,0,0,0,0,N/A
2520906,"February 7, 2023",Texas,Lubbock,"16310 TX-493 Loop","Lubbock-Cooper Middle School",0,0,0,0,0,N/A
2520084,"February 7, 2023",Colorado,"Colorado Springs","2250 Jet Wing Dr","Sierra High School",0,0,0,0,1,N/A
2520468,"February 7, 2023",Wisconsin,Neenah,"1275 Tullar Rd","Neenah High School",0,0,0,0,1,N/A
2520710,"February 7, 2023",Wisconsin,"Green Bay","3366 Schaefer Ct","James A. Temp Hall",0,0,0,0,1,N/A
2519678,"February 6, 2023",Kentucky,Hopkinsville,"430 Koffman Dr","Hopkinsville High School",0,0,0,0,1,N/A
2519656,"February 6, 2023",Kentucky,Louisville,"6000 Brownsboro Rd","Ballard High School",0,0,0,0,1,N/A
2522795,"February 6, 2023",Florida,Tallahassee,"3415 Zillah St","Fairview Middle School",0,0,0,0,1,N/A
2519482,"February 6, 2023",Arkansas,"Fort Smith","622 N 7th St","Future School of Fort Smith",0,0,0,0,1,N/A
2520310,"February 6, 2023",Arkansas,Trumann,"1620 W Main St","Trumann High School",0,0,0,0,1,N/A
2519709,"February 6, 2023",Illinois,Evanston,"1400 Oakton St","Chute Middle School",0,0,0,0,1,N/A
2519398,"February 6, 2023",Alabama,Birmingham,"4915 Ave Q","Central Park Elementary School",0,0,0,0,0,N/A
2519802,"February 6, 2023",Delaware,Middletown,"1080 Bunker Hill Rd","Appoquinimink High School",0,0,0,0,1,N/A
2519199,"February 6, 2023",Florida,"Palm Beach Gardens","4245 Holly Dr","Palm Beach Gardens Community High School",0,0,0,0,1,N/A
2519443,"February 6, 2023",Wisconsin,Oshkosh,"915 Hazel St","Webster Stanley Middle School",0,0,0,0,0,N/A
2517220,"February 3, 2023",Maryland,Baltimore,"3500 Hillen Rd","Mergenthaler High School",0,0,0,0,1,N/A
2521183,"February 3, 2023",California,"Paso Robles","801 Niblick Rd","Paso Robles High School",0,0,0,0,1,N/A
2517392,"February 3, 2023",Tennessee,Lebanon,"1213 Leeville Pike","Winfree Bryant Middle School",0,0,0,0,1,N/A
2517339,"February 3, 2023",Michigan,Detroit,"3200 E Lafayette St","Martin Luther King Jr. Senior High School",0,0,0,0,0,N/A
2517280,"February 3, 2023",Kentucky,Lexington,"1600 Man O War Blvd","Paul Laurence Dunbar High School",0,0,0,0,1,N/A
2517211,"February 3, 2023",Florida,Apopka,"2501 Hiawassee Rd","Wekiva High School",0,0,0,0,1,N/A
2517644,"February 3, 2023",Nevada,"North Las Vegas","1900 Deer Springs Way","Cram Middle School",0,0,0,0,1,N/A
2519186,"February 3, 2023",Pennsylvania,Mars,"520 PA-228","Mars Area High School",0,0,0,0,3,N/A
2518365,"February 3, 2023",Missouri,Cottleville,"5199 State Rte N","Francis Howell Central High School",0,0,0,0,1,N/A
2517500,"February 3, 2023",California,"Los Angeles","3537 Farmdale Ave","Susan Miller Dorsey Senior High School",0,0,0,0,0,N/A
2517193,"February 2, 2023",Delaware,Wilmington,"100 W 18th St","Shortlidge Elementary School",0,0,0,0,0,N/A
2517199,"February 2, 2023",Delaware,Wilmington,"3130 Kennett Pike","A.I. Dupont Middle School",0,0,0,0,1,N/A
2516840,"February 2, 2023",Ohio,Pickerington,"130 Hill Rd S","Pickerington Ridgeview Junior High School",1,0,0,0,0,N/A
2516752,"February 2, 2023",Indiana,"North Vernon","810 W Walnut St","North Vernon Elementary (NVE)",0,0,0,0,1,N/A
2517242,"February 2, 2023",Indiana,Columbus,"230 S Marr Rd","Columbus East High School",0,0,0,0,1,N/A
2517416,"February 2, 2023",Ohio,"New Philadelphia","315 4th St NW","Welty Middle School",0,0,0,0,1,N/A
2517100,"February 2, 2023",Arizona,Mesa,"7301 E Brown Rd","Red Mountain High School",0,0,0,0,1,N/A
2516697,"February 2, 2023",Maryland,Riverdale,"6200 Tuckerman St","William Wirt Middle School",0,0,0,0,0,N/A
2516643,"February 2, 2023",Texas,Houston,"6425 Westheimer Rd",N/A,0,0,0,1,3,N/A
2517451,"February 2, 2023",Alabama,Prattville,"1089 Martin Luther King Dr","Prattville Junior High School",0,0,0,0,0,N/A
2516070,"February 1, 2023",Maryland,Hyattsville,"7000 Adelphi Rd","Northwestern High School",0,0,0,0,0,N/A
2516531,"February 1, 2023","North Carolina",Kernersville,"1600 Union Cross Rd","Robert B Glenn High School",0,0,0,0,1,N/A
2516529,"February 1, 2023","North Carolina",Charlotte,"8900 Park Rd","South Mecklenburg High School",0,0,0,0,0,N/A
2516296,"February 1, 2023",Kentucky,Louisville,"6415 Outer Loop","Moore High School",0,0,0,0,1,N/A
2516990,"February 1, 2023",Louisiana,"La Place (Laplace)","393 Greenwood Dr","LaPlace Elementary",0,0,0,0,1,N/A
2516391,"February 1, 2023","North Carolina",Rolesville,"1099 E Young St","Rolesville High School",0,0,0,0,1,N/A
2515355,"January 31, 2023","South Carolina",Blythewood,"10901 Wilson Blvd","Blythewood High School",0,0,0,0,1,N/A
2515490,"January 31, 2023",Ohio,Columbus,"1265 Koebel Rd","Marion-Franklin High School",0,0,0,0,0,N/A
2516607,"January 31, 2023",Indiana,Hammond,"5926 Calumet Ave","Hammond Central High School",0,0,0,0,1,N/A
2515750,"January 31, 2023",Nevada,"Las Vegas","3750 S Buffalo Dr","Spring Valley High School",0,0,0,0,1,N/A
2516381,"January 31, 2023",Alabama,Theodore,"6201 Swedetown Rd N","Theodore High School",0,0,0,0,1,N/A
2515330,"January 30, 2023",California,Madera,"705 W Pecan Ave","Madera South High School",0,0,0,0,1,N/A
2515384,"January 30, 2023","New York",Nanuet,"103 Church St","Nanuet Senior High School",0,0,0,0,1,N/A
2514454,"January 30, 2023",Arizona,Yuma,"7150 E 24th St","Gila Ridge High School",0,0,0,0,1,N/A
2523034,"January 30, 2023",Texas,Lufkin,"602 S Raguet St","Pineywoods Community Academy",0,0,0,0,1,N/A
2677660,"January 29, 2023",Texas,Beaumont,N/A,"St Anthony Cathedral Basilica School",0,0,0,0,1,N/A
2513755,"January 28, 2023",Missouri,Springfield,"2500 block of S Linden Ave",N/A,0,1,0,0,2,N/A
2516842,"January 27, 2023",Colorado,Loveland,"1811 W 15th St","Ferguson High School",0,0,0,0,1,N/A
2518431,"January 27, 2023","North Carolina",Newton,"338 W 15th St","Newton-Conover High School",0,0,0,0,1,N/A
2512539,"January 27, 2023",Arizona,"El Mirage","12701 N Main St","Riverview Elementary School",0,0,0,0,2,N/A
2512455,"January 27, 2023",Maryland,Baltimore,"2202 Presstman St","Carver Vo-Tech High School",0,0,0,0,1,N/A
2512437,"January 27, 2023",Georgia,Carnesville,"485 Turkey Creek Rd","Franklin County Middle School",0,0,0,0,1,N/A
2526814,"January 27, 2023",Illinois,Chicago,"1150 W 96th St","Wendell E. Green Elementary School",0,0,0,0,1,N/A
2512245,"January 26, 2023",Nebraska,Fremont,"2950 Dale St","Milliken Park Elementary School",0,0,0,0,0,N/A
2517299,"January 26, 2023",Minnesota,"Saint Paul","1355 Pierce Butler Rte","Career Pathways High School",0,0,0,0,1,N/A
2512022,"January 26, 2023",Utah,"Salt Lake City (Taylorsville)","5225 S Redwood Rd","Taylorsville High School",0,0,0,0,1,N/A
2512364,"January 26, 2023",Florida,Homestead,"2000 SE 28th Ave","Keys Gate Charter School",0,0,0,0,1,N/A
2517953,"January 25, 2023",Texas,Bandera,"1005 Cherry St","Bandera MIddle School",0,0,0,0,1,N/A
2511580,"January 25, 2023",Alabama,Pinson,"6745 Old Springville Rd","Clay Elementary School",0,0,0,0,0,N/A
2512591,"January 25, 2023",California,Sacramento,"3500 Florin Rd","Luther Burbank High School",0,0,0,0,1,N/A
2511004,"January 25, 2023","District of Columbia",Washington,"1601 16th St SE","Anacostia High School",0,0,0,0,1,N/A
2512341,"January 25, 2023","North Carolina",Kannapolis,"415 Martin Luther King Jr Ave","A.L. Brown High School",0,0,0,0,1,N/A
2510864,"January 24, 2023",Maryland,Rockville,"250 Richard Montgomery Dr","Richard Montgomery High School",0,0,0,0,1,N/A
2510828,"January 24, 2023",Florida,"Saint Petersburg","2501 5th Ave N","St Petersburg High School",0,0,0,0,1,N/A
2515486,"January 24, 2023",Connecticut,Meriden,"1225 N Broad St","Washington Middle School",0,0,0,0,1,N/A
2510590,"January 24, 2023",Missouri,"Kansas City","3930 Broadway Blvd","The Plaza Academy",0,1,0,0,0,N/A
2517605,"January 24, 2023",California,Corona,"1820 Rimpau Ave","Centennial High School",0,0,0,0,1,N/A
2510418,"January 24, 2023",Utah,Midvale,"7350 S 900 E","Hillcrest High School",0,0,0,0,1,N/A
2511172,"January 24, 2023",Ohio,Toledo,"2000 block of Avondale Ave",N/A,0,0,0,0,0,N/A
2511014,"January 24, 2023",Arizona,"San Tan Valley","37611 N Pecan Creek Dr","J O Combs Middle School",0,0,0,0,1,N/A
2509896,"January 23, 2023","District of Columbia",Washington,"5600 East Capitol St NE","Maya Angelou Public Charter School",0,0,0,0,1,N/A
2510564,"January 23, 2023",Georgia,Augusta,"1740 Walton Way","Performance Learning Center",0,0,0,0,1,N/A
2509254,"January 23, 2023",Iowa,"Des Moines","455 SW Fifth St","Starts Right Here",2,1,0,0,2,N/A
2510387,"January 23, 2023","South Carolina","North Charleston","5935 Rivers Ave","Lowcountry Acceleration Academy",0,0,0,0,1,N/A
2509999,"January 23, 2023",Kentucky,Louisville,"12400 Old Shelbyville Rd","Eastern High School",0,0,0,0,1,N/A
2509990,"January 23, 2023",Texas,Corsicana,"3701 E State Hwy 22","Corsicana High School",0,0,0,0,4,N/A
2511054,"January 21, 2023",Texas,Houston,"3325 Westheimer Rd","Lamar High School",0,0,0,0,1,N/A
2509898,"January 20, 2023",Ohio,London,"336 Elm St","London High School",0,0,0,0,0,N/A
2506967,"January 20, 2023",Texas,Arlington,"2101 Highbank Dr","James Bowie High School",0,0,0,0,2,N/A
2506958,"January 20, 2023",Georgia,Covington,"14567 GA-36","Alcovy High School",0,0,0,0,1,N/A
2506919,"January 20, 2023",Virginia,"Glen Allen","600 Concourse Blvd","Holman Middle School",0,0,0,0,1,N/A
2506942,"January 20, 2023",Minnesota,"Saint Paul","1495 Rice St","Washington Technology Magnet School",0,1,0,0,1,N/A
2508146,"January 20, 2023","North Carolina",Statesville,"474 N Center St","Statesville High School",0,0,0,0,1,N/A
2507136,"January 20, 2023",Ohio,Salem,"1200 E 6th St","Salem Senior High School",0,0,0,0,1,N/A
2506265,"January 19, 2023","New York",Bronx,"120 E 184th St","Academy for Personal Leadership and Excellence",0,0,0,0,1,N/A
2506113,"January 19, 2023","West Virginia",Lindside,"74 James Monroe Dr","Monroe County Technical Center",0,0,0,0,1,N/A
2506753,"January 19, 2023","New York",Brooklyn,"1137 Herkimer St","Eagle Academy for Young Men",0,1,0,0,1,N/A
2506658,"January 19, 2023",Florida,"Royal Palm Beach","10600 Okeechobee Blvd","Royal Palm Beach Community High School",0,0,0,0,1,N/A
2506603,"January 19, 2023",Arizona,Buckeye,"20050 W Indian School Rd","Verrado High School",0,0,0,0,1,N/A
2506609,"January 19, 2023",Arizona,"Casa Grande","2730 N Trekell Rd","Casa Grande Union High School",0,0,0,0,1,N/A
2512958,"January 19, 2023",Washington,Lacey,"350 College St NE","River Ridge High School",0,0,0,0,1,N/A
2507748,"January 19, 2023",Arkansas,"Little Rock","708 E Dixon Rd","Wilbur D. Mills University Studies High School",0,0,0,0,0,N/A
2506456,"January 18, 2023",Florida,Tampa,"1701 N Blvd","Howard W Blake High School",0,0,0,0,1,N/A
2506074,"January 18, 2023",Tennessee,Cleveland,"3635 Georgetown Rd NW","Cleveland Middle School",0,0,0,0,1,N/A
2505498,"January 18, 2023",Texas,Waco,"2020 N 42nd St","Waco High School",0,0,0,0,1,N/A
2505269,"January 18, 2023",Michigan,"Grand Rapids","2133 Buchanan Ave SW","Burton Elementary and Middle Shool",0,0,0,0,1,N/A
2505582,"January 18, 2023",Tennessee,Nashville,"110 Gallatin Ave","East Nashville Magnet High School",0,0,0,0,0,N/A
2505578,"January 18, 2023",Tennessee,"Whites Creek","7277 Old Hickory Blvd","Whites Creek High School",0,0,0,0,1,N/A
2505770,"January 18, 2023",Alabama,Huntsville,"5000 Pulaski Pike NW","Mae Jemison High School",0,0,0,0,0,N/A
2505768,"January 18, 2023",Alabama,Huntsville,"2500 Meridian St N","Lee/New Century Technology High School",0,0,0,0,0,N/A
2511701,"January 18, 2023",Texas,Jefferson,"1 Bulldog Dr","Jefferson High School",0,0,0,0,1,N/A
2522012,"January 17, 2023",Alabama,Mobile,"3125 Dauphin Island Pkwy","B.C. Raines High School",0,0,0,0,1,N/A
2505302,"January 17, 2023",Minnesota,"Saint Paul","1540 6th St E","Harding High School",0,0,0,0,1,N/A
2511214,"January 17, 2023",Florida,"Fort Lauderdale (Lauderdale Lakes)","4515 N State Rd 7","Central Charter School",0,0,0,0,1,N/A
2505009,"January 17, 2023",Nevada,Yerington,"114 Pearl St","Yerington High School",0,0,0,0,1,N/A
2504792,"January 17, 2023",Oklahoma,"Oklahoma City (Del City)","1900 S Sunnylane Rd","Del City High School Field House",0,1,0,0,1,N/A
2501950,"January 13, 2023",Kentucky,Murray,"2108 College Farm Rd","Calloway County High School",0,0,0,0,0,N/A
2502349,"January 13, 2023","North Carolina",Kernersville,"1600 Union Cross Rd","Robert B Glenn High School",0,0,0,0,0,N/A
2502655,"January 13, 2023",Florida,"Fort Walton Beach","400 Hollywood Blvd NW","Fort Walton Beach High School",0,0,0,0,1,N/A
2501286,"January 12, 2023",Louisiana,"New Orleans","3815 St Bernard Ave","KIPP Believe",0,0,0,0,0,N/A
2501098,"January 12, 2023",Nebraska,Omaha,"4410 N 36th St","North High School",0,0,0,0,1,N/A
2502314,"January 12, 2023",Florida,Gibsonton,"7710 Old Big Bend Rd","East Bay High School",0,0,0,0,0,N/A
2501460,"January 12, 2023",Indiana,Indianapolis,"5108 S High School Rd","Decatur Middle School",0,0,0,0,0,N/A
2501122,"January 11, 2023",Ohio,Columbus,"1500 E Broad St","East High School",0,0,0,0,1,N/A
2526948,"January 11, 2023",Texas,"Rising Star","114 Newton St","Rising Star Elementary School",0,0,0,0,0,N/A
2500354,"January 11, 2023",Florida,Tallahassee,"550 E Tennessee St","Leon High School",0,0,0,0,1,N/A
2500964,"January 11, 2023",California,Vista,"1575 Bonair Rd","Alta Vista High School",0,0,0,0,1,N/A
2500323,"January 11, 2023",Texas,Palestine,"233 Ben Milam Rd Dr","Palestine Middle School",0,0,0,0,1,N/A
2502310,"January 11, 2023",Florida,Gibsonton,"7710 Old Big Bend Rd","East Bay High School",0,0,0,0,0,N/A
2501461,"January 11, 2023",Indiana,Indianapolis,"10440 Indian Creek Rd S","Franklin Central Junior High",0,0,0,0,1,N/A
2500814,"January 11, 2023",Missouri,"Saint Louis","5557 Milburn Rd","Oakville High School",0,0,0,0,1,N/A
2500542,"January 10, 2023",Kentucky,Stanford,"101 Old Fort Rd","Stanford Elementary School",0,1,0,0,0,N/A
2500319,"January 10, 2023","New Mexico",Albuquerque,"6701 Fortuna Rd NW","West Mesa High School",0,0,0,0,1,N/A
2500217,"January 10, 2023",Michigan,Pinconning,"605 W 5th St","Pinconning High School",0,0,0,0,1,N/A
2499699,"January 10, 2023",Delaware,"New Castle","713 E Basin Rd","William Penn High School",0,0,0,0,1,N/A
2500103,"January 10, 2023","North Carolina",Farmville,"3308 E Wilson St","Farmville Central High School",0,0,0,0,1,N/A
2506914,"January 9, 2023",Texas,Manor,"12700 Gregg Manor Rd","Manor High School",0,0,0,0,1,N/A
2497956,"January 7, 2023",Oregon,Portland,"5405 SE Woodward St","Franklin High School",0,1,0,0,0,N/A
2497541,"January 6, 2023",Florida,Apopka,"2501 Hiawassee Rd","Wekiva High School",0,1,0,0,0,N/A
2497580,"January 6, 2023",Michigan,"Oak Park","13701 Oak Park Blvd","Oak Park High School",0,1,0,0,1,N/A
2498914,"January 6, 2023",Missouri,"Saint Louis","1731 S Broadway","Lift for Life Academy",0,0,0,0,1,N/A
2496849,"January 6, 2023",Virginia,"Newport News","205 Tyner Dr","Richneck Elementary School",0,1,0,0,1,N/A
2496762,"January 6, 2023","North Carolina",Lumberton,"3901 Fayetteville Rd","Lumberton High School",0,0,0,0,0,N/A
2502555,"January 6, 2023",Arkansas,Paragould,"5201 W Kingshighway","Greene County Tech Junior High School",0,0,0,0,0,N/A
2497221,"January 6, 2023",Kentucky,Louisville,"3510 Goldsmith Ln","Seneca High School",0,0,0,0,0,N/A
2498457,"January 5, 2023",Texas,Wylie,"2550 FM 544","Wylie High School",0,0,0,0,0,N/A
2496389,"January 5, 2023","South Carolina","North Charleston","5025 W Enterprise St","Liberty Hill Academy",0,0,0,0,1,N/A
2497734,"January 5, 2023",Florida,Lakeland,"740 Lake Miriam Dr","Lakeland Highlands Middle School",0,0,0,0,1,N/A
2496145,"January 5, 2023",Alabama,Huntsville,"2500 Meridian St N","Lee/New Century High School",0,0,0,0,1,N/A
2496143,"January 5, 2023","North Carolina",Jamestown,"1000 Lucy Ragsdale Dr","Ragsdale High School",0,0,0,0,1,N/A
2496342,"January 5, 2023",Maryland,"Fort George G Meade (Fort Meade)","3500 Rockenbach Rd","MacArthur Middle School",0,0,0,0,0,N/A
2497266,"January 5, 2023",Ohio,Columbus,"6100 Beechcroft Rd","Beechcroft High School",0,0,0,0,1,N/A
2496290,"January 4, 2023",Virginia,Woodbridge,"15201 Neabsco Mills Rd","Freedom High School",0,0,0,0,1,N/A
2496218,"January 4, 2023",Wisconsin,Sheboygan,"3508 N 21st St","Etude Elementary School",0,0,0,0,1,N/A
